Course ID,Cource Chinese Name,Course English Name,Teacher Chinese Name,Teacher English Name,Max Student Number,GPA,Standard Deviation
11120CL 102043,大學中文,College Chinese 	,"黃鈴棋 HUANG, LING-CHI",24,3.97,0.27
11120CL 102044,大學中文,College Chinese 	,"張穎 GHANG, YING",23,83.13,14.02
11120CL 102045,大學中文,College Chinese 	,"莊勝涵 CHUANG, SHENG-HAN",10,3.76,0.76
11120CL 102048,大學中文,College Chinese 	,"王月秀 WANG, YUE-SHIOU",24,3.60,1.09
11120CL 102049,大學中文,College Chinese 	,"方俠文 FANG, SHIA-WEN",23,77.78,17.70
11120CL 102050,大學中文,College Chinese 	,"蔡幸娟 TSAI, HSING-CHUAN",24,3.05,1.38
11120CL 102051,大學中文,College Chinese 	,"李東龍 LI,TUNG-LUNG",25,3.94,0.43
11120CL 102052,大學中文,College Chinese 	,"江曉輝 KONH, HIU-FAI",24,73.00,18.94
11120CL 110400,詩選,Selected Readings from Chinese Poetry 	,"許銘全 HSU, MING-CHUAN",59,3.77,0.63
11120CL 111001,基礎寫作,Basic Writing 	,"劉承慧 LIU, CHENG-HUI",19,75.26,14.90
11120CL 111002,基礎寫作,Basic Writing 	,"楊佳嫻 YANG, CHIA-HSIEN",18,76.94,17.00
11120CL 111003,基礎寫作,Basic Writing 	,"羅漪文 LO, YI-WEN",11,3.59,0.90
11120CL 111200,語言學導論,General Linguistics 	,"游文福 YEW BOON HOCK",62,79.27,9.02
11120CL 111400,漢魏六朝文,The Selected Reading of articles in Six Dynasties 	,"簡良如 CHIEN, LIANG-JU",53,3.57,0.92
11120CL 151100,越南文學導讀,Introduction to Vietnamese Literature 	,"羅漪文 LO, YI-WEN",7,3.91,0.21
11120CL 210300,詞選,Selected Readings from Ci Poetry 	,"陳建男 CHEN, CHIEN-NAN",31,4.13,0.76
11120CL 210600,子學名著選讀,Selected Readings in Classic Chinese Philosophy 	,"鍋島亞朱華 NABESHIMA,ASUKA",32,3.59,1.22
11120CL 210801,聲韻學,Chinese Phonology 	,"邴尚白 BIING, SHANG-BAIR",44,3.79,0.78
11120CL 221700,杜詩,Poetry of Du Fu 	,"陳國球 CHAN KWOK KOU LEONARD",10,4.11,0.30
11120CL 222100,宋代社會與文化,The social and cultural history of Song Dynasty 	,"林保全 LIN, BAO-QUAN",17,86.29,22.76
11120CL 222200,現代詩,Modern Chinese Poetry 	,"楊佳嫻 YANG, CHIA-HSIEN",34,80.68,6.96
11120CL 222300,現代戲劇,Modern Drama 	,"羅仕龍 LO, SHIH-LUNG",17,4.23,0.16
11120CL 252200,進階寫作：編採寫作,Advanced Writing: Journalistic Interview and Writing 	,"黃奕瀠 HUANG, YI-YING",8,84.88,6.43
11120CL 252300,進階寫作：劇本創作,Advanced Writing: Play Writing 	,"許正平 HSU, CHENG-PING",19,3.82,0.81
11120CL 280800,華語口語與表達,Oral Performance in Chinese 	,"王蒞文 MARTHA LIWEN WANG GALLAGHER",8,87.38,6.08
11120CL 281000,華語教材教法,Methods and Materials in Chinese Language Teaching 	,"陳慶華 CHEN, CHING-HUA",11,4.16,0.15
11120CL 292000,基礎影像敘事,Fundamental Storytelling Strategies 	,"游惠貞 YU, HUI-CHEN",17,81.12,2.27
11120CL 310200,中國文學史二,History of Chinese Literature (II) 	,"李貞慧 LEE, CHEN-HUI",37,76.57,13.02
11120CL 330000,史記,Shi-Ji 	,"林聰舜 LIN, TSUNG-SHUN",14,3.84,0.52
11120CL 330500,楚辭,Chu Ci 	,"邴尚白 BIING, SHANG-BAIR",27,4.15,0.28
11120CL 330900,莊子,Chuang Tzu 	,"林聰舜 LIN, TSUNG-SHUN",24,3.34,1.02
11120CL 331100,陶詩,Poetry of Tao Y. M. 	,"許銘全 HSU, MING-CHUAN",17,3.92,1.03
11120CL 332700,東坡詞,Ci Poetry of Su Shi 	,"陳建男 CHEN, CHIEN-NAN",33,3.94,0.80
11120CL 350500,中國文學批評,Chinese Literary Criticism 	,"陳國球 CHAN KWOK KOU LEONARD",5,4.18,0.15
11120CL 360300,儒林外史,Rulin Waishi and Literati Culture in Late Imperial China 	,"張閏熙 CHANG, JUN-HSI",8,89.00,3.77
11120CL 372600,文學翻譯與翻譯文學,Literary Translation 	,"羅仕龍 LO, SHIH-LUNG",11,4.22,0.18
11120CL 382300,閱讀與寫作教學方法,Teaching Reading and Writing to Students of Chinese as a second Language 	,"沈婉霖 SHEN, WAN-LIN",21,4.07,0.21
11120CL 383000,文言文教學,Classical Chinese Teaching 	,"劉承慧 LIU, CHENG-HUI",5,84.40,4.22
11120CL 410200,中國思想史二,History of Chinese Thought (II) 	,"祝平次 CHU, PING-TZU",52,3.65,0.47
11120CL 430700,易經,I-Ching 	,"黃忠天 HUANG, CHUNG-TIEN",30,80.47,9.43
11120CL 441800,文學與圖繪,Literature and Pictorial Work 	,"楊晉綺 YANG, CHIN-CHI",11,3.84,0.56
11120CL 470500,漢語語法分析,Chinese Grammatical Analysis 	,"游文福 YEW BOON HOCK",17,85.47,6.73
11120CL 481900,現代文學與性／別,Gender and Sexuality in Modern Chinese Literature 	,"劉人鵬 LIU, JEN-PENG",18,3.53,0.82
11120CL 492100,旅行與文學,Travel and Literature 	,"顏健富 GUAN, KEAN-FUNG",17,4.06,0.43
11120CL 492600,西方漢學史,The History of Western Sinology 	,"侯道儒 SKONICKI DOUGLAS EDWARD",5,89.00,8.81
11120CL 502700,對比分析與偏誤分析,Comparative Analysis Theory and Error Analysis 	,"吳貞慧 WU, CHEN-HUEI",5,88.80,2.93
11120CL 506100,漢學英文二,English for Chinese Studies Ⅱ 	,"侯道儒 SKONICKI DOUGLAS EDWARD",39,89.79,2.83
11120CL 515500,宋詩專題,Topics on Song Poetry 	,"李貞慧 LEE, CHEN-HUI",5,3.54,0.45
11120CL 520900,魏晉文學批評史料研究,Readings on Literature Criticism of Wei-chin Period 	,"朱曉海 CHU, HSIAO-HAI",5,83.60,5.16
11120CL 525100,敘述理論專題,Topics in the Theory of Narrative 	,"蔡英俊 TSAI, YING-CHUN",26,3.89,0.30
11120CL 525200,古典小說的邊陲視域與異境書寫,The Frontier in Traditional Chinese Fiction 	,"張閏熙 CHANG, JUN-HSI",12,90.92,1.19
11120CL 530100,近現代小說專題,Topics on Modern Chinese Novels 	,"顏健富 GUAN, KEAN-FUNG",17,3.68,1.18
11120CL 535600,文心雕龍研究,The Literary Mind and the Carving of Dragons（Wen xin diao lung） 	,"簡良如 CHIEN, LIANG-JU",10,4.15,0.20
11120CL 535700,語料分析與理學研究,Topics on Corpus Analysis and Neo-Confucianism 	,"祝平次 CHU, PING-TZU",8,3.80,0.23
11120CL 535800,明代思想研究,Study of Ming Thought 	,"鍋島亞朱華 NABESHIMA,ASUKA",8,3.90,0.84
11120CL 561100,道與藝：唐宋文學專題,Topical Studies of Literature in the Tang and Sung Dynastics 	,"許銘全 HSU, MING-CHUAN, 政大陳英傑 ",政大陳英傑,8,4.19
0.15 11120CL,570800,	性／別研究,"Seminar on Gender/Sexuality Studies 	 ",劉人鵬,LIU,,JEN-PENG
18 3.88,0.49,		,"11120CLC 100101 	初級華語一 Mandarin Basic I 	, 林宛蓉 LIN, WAN-JUNG",15,3.61,1.07
11120CLC 100102,初級華語一,Mandarin Basic I 	,"許巧蒨 HSU, CHIAO-CHIEN",16,86.69,7.74
11120CLC 100103,初級華語一,Mandarin Basic I 	,"戴淑珍 TAI, SHU-CHEN",36,88.86,9.36
11120CLC 100104,初級華語一,Mandarin Basic I 	,"郭玫君 KUO, MEI-CHUN",21,89.86,15.34
11120CLC 100201,初級華語二,Mandarin Basic Ⅱ 	,"李菊鳳 LEE, CHU-FENG",16,85.25,8.82
11120CLC 100202,初級華語二,Mandarin Basic Ⅱ 	,"姜家禧 CHIANG, CHIA-HSI",12,70.50,26.43
11120CLC 100203,初級華語二,Mandarin Basic Ⅱ 	,"陳芷安 CHEN,CHIH-AN",22,3.78,0.65
11120CLC 100204,初級華語二,Mandarin Basic Ⅱ 	,"許巧蒨 HSU, CHIAO-CHIEN",20,83.15,19.97
11120CLC 100301,初級華語三,Mandarin Basic Ⅲ 	,"李菊鳳 LEE, CHU-FENG",16,84.94,5.26
11120CLC 100302,初級華語三,Mandarin Basic Ⅲ 	,"陳芷安 CHEN,CHIH-AN",10,4.12,0.20
11120CLC 100303,初級華語三,Mandarin Basic Ⅲ 	,"張晏綾 CHANG, YEN-LING",16,73.50,21.49
11120CLC 100801,初級台語一,Taiwanese Basic I 	,"陳慶華 CHEN, CHING-HUA",18,3.73,1.17
11120CLC 100802,初級台語二,Taiwanese Basic II 	,"陳淑娟 CHEN, SHU-CHUAN",11,89.45,7.77
11120CLC 101101,初級華語生活會話一,Mandarin Basic Conversation I 	,"林宛蓉 LIN, WAN-JUNG",18,3.98,0.98
11120CLC 101102,初級華語生活會話一,Mandarin Basic Conversation I 	,"陳芷安 CHEN,CHIH-AN",13,4.18,0.28
11120CLC 101103,初級華語生活會話一,Mandarin Basic Conversation I 	,"戴淑珍 TAI, SHU-CHEN",28,94.29,5.84
11120CLC 101201,初級華語生活會話二,Mandarin Basic Conversation Ⅱ 	,"許巧蒨 HSU, CHIAO-CHIEN",14,82.86,9.73
11120CLC 101202,初級華語生活會話二,Mandarin Basic Conversation Ⅱ 	,"戴淑珍 TAI, SHU-CHEN",32,94.47,4.72
11120CLC 101301,初級華語生活會話三,Mandarin Basic Conversation Ⅲ 	,"陳芷安 CHEN,CHIH-AN",20,3.93,0.95
11120CLC 200101,中級華語一,Mandarin Intermediate I 	,"李羿妏 YI-WEN LEE",18,79.89,13.62
11120CLC 200102,中級華語一,Mandarin Intermediate I 	,"姜家禧 CHIANG, CHIA-HSI",17,87.94,5.20
11120CLC 200201,中級華語二,Mandarin Intermediate II 	,"陳慶華 CHEN, CHING-HUA",21,4.05,0.35
11120CLC 200202,中級華語二,Mandarin Intermediate II 	,"郭玫君 KUO, MEI-CHUN",16,88.94,7.90
11120CLC 200301,中級華語三,Mandarin Intermediate III 	,"林宛蓉 LIN, WAN-JUNG",22,84.77,12.77
11120CLC 300101,中高級華語一,Mandarin High-Intermediate I 	,"張晏綾 CHANG, YEN-LING",15,69.87,21.29
11120CLC 300102,中高級華語一,Mandarin High-Intermediate I 	,"陳慶華 CHEN, CHING-HUA",14,3.68,0.92
11120CLC 300200,中高級華語二,Mandarin High Intermediate II 	,"劉殿敏 DIEN-MIN, LIU",25,83.76,9.33
11120CLC 300300,中高級華語三,Mandarin High-Intermediate III 	,"林宛蓉 LIN, WAN-JUNG",13,85.69,14.17
11120CLC 301100,新聞華語一,News Mandarin I 	,"李菊鳳 LEE, CHU-FENG",13,79.54,19.83
11120CLC 400100,高級華語一,Mandarin Advanced I 	,"陳翊綺 CHEN, I-CHI",12,77.92,14.19
11120CLC 400200,高級華語二,Mandarin Advanced II 	,"許巧蒨 HSU, CHIAO-CHIEN",7,85.43,3.81
11120CLC 400300,高級華語三,Mandarin Advanced III 	,"李菊鳳 LEE, CHU-FENG",8,82.88,10.65
11120CLC 401100,商用華語一,Business Chinese I 	,"劉殿敏 DIEN-MIN, LIU",34,82.97,6.64
11120CLC 401200,商用華語二,Business Chinese Ⅱ 	,"李羿妏 YI-WEN LEE",24,85.88,5.83
11120COM 502000,書報討論,Seminar 	,"蔡育仁 TSAI, YUH-REN, 吳仁銘 WU, JEN-MING, 李祈均 LEE, CHI-CHUN",60,88.32,9.58
11120COM 511000,通訊之隨機程序,Random Processes for Communications 	,"洪樂文 YAO-WIN HONG",26,80.65,17.20
11120COM 514000,錯誤更正碼,Error-Correcting Codes 	,"趙啟超 CHAO, CHI-CHAO",15,81.73,15.39
11120COM 516000,展頻通訊,Spread Spectrum Communications 	,"蔡育仁 TSAI, YUH-REN",12,78.67,15.80
11120COM 518000,通訊之數學方法,Mathematical Methods for Communications 	,"黃之浩 HUANG,CHIH-HAO",24,81.13,12.73
11120COM 523200,檢測與估計理論,Detection and Estimation Theory 	,"鍾偉和 CHUNG, WEI-HO",45,3.91,0.29
11120COM 533500,網路安全,Network Security 	,"黃之浩 HUANG,CHIH-HAO",20,81.10,10.76
11120COM 534000,無線網路,Wireless Network 	,"許健平 SHEU, JANG-PING",42,83.40,10.34
11120COM 534500,合作式通訊與網路,Cooperative Communications and Networking 	,"劉光浩 LIU, KUANG-HAO",28,86.21,13.37
11120COM 541000,光纖通訊系統,Optical Fiber Communication Systems 	,"馮開明 FENG, KAI-MING",16,3.59,1.05
11120CS 125000,資料結構導論,Introduction to Data Structure 	,"韓永楷 HON WING KAI",75,74.72,13.72
11120CS 135500,計算機程式設計一,Introduction to Programming (I) 	,"陳煥宗 CHEN, HWANN-TZONG",193,70.22,22.92
11120CS 135601,計算機程式設計二,Introduction to Programming (II) 	,"郭柏志 KUO, PO-CHIH",72,2.70,1.09
11120CS 135602,計算機程式設計二,Introduction to Programming (II) 	,"楊舜仁 YANG, SHUN-REN",113,74.47,13.46
11120CS 135800,Python語言程式入門,Introduction to Programming in Python 	,"周百祥 CHOU, PAI-HSIANG",114,81.36,19.02
11120CS 150100,英語聽講,English Listening & Speaking 	,"郭詩芝 KUO, SHIH-CHIH",30,83.13,4.24
11120CS 210000,電路與電子學一,Circuits and Electronics (I) 	,"邱瀞德 CHIU, CHING-TE",67,67.06,21.45
11120CS 235100,資料結構,Data Structures 	,"陳宜欣 CHEN, YI-SHIN",239,3.12,1.09
11120CS 241001,軟體設計與實驗,Software Studio 	,"吳尚鴻 WU, SHAN-HUNG",100,86.93,6.65
11120CS 241002,軟體設計與實驗,Software Studio 	,"朱宏國 CHU, HUNG-KUO",108,89.76,14.54
11120CS 333201,機率,Probability 	,"李端興 LEE, DUAN-SHIN",160,78.11,13.14
11120CS 333202,機率,Probability 	,"許秋婷 HSU, CHIU-TING",68,73.76,17.42
11120CS 340400,編譯器設計,Compiler Design 	,"李政崑 LEE, JENQ-KUEN",116,82.41,15.46
11120CS 342300,作業系統,Operating Systems 	,"王家祥 WANG, JIA-SHUNG",58,68.52,19.17
11120CS 343400,競技程式設計二,Competitive Programming Training (II) 	,"黃兆源 HUANG, CHAO-YUAN",31,76.74,21.79
11120CS 357000,多媒體技術概論,Introduction to Multimedia 	,"賴尚宏 LAI, SHANG-HONG",73,3.73,0.91
11120CS 390100,系統整合實作一,System Integration Implementation I 	,"指導教授 ",187,92.78,2.88
11120CS 390200,系統整合實作二,System Integration Implementation II 	,"指導教授 ",25,83.40,12.90
11120CS 410001,計算機結構,Computer Architecture 	,"王廷基 WANG, TING-CHI",110,77.24,16.02
11120CS 410002,計算機結構,Computer Architecture 	,"黃稚存 HUANG, CHIH-TSUN",98,74.29,17.17
11120CS 410100,嵌入式系統概論,Introduction to Embedded Systems 	,"郭永清 KUO, YUNG-CHING",67,4.00,0.39
11120CS 411100,平行計算概論,Introduction to Parallel Computing 	,"李濬屹 LEE, CHUN-YI",15,87.73,5.93
11120CS 431100,計算方法設計,Design and Analysis of Algorithms 	,"盧錦隆 LU, CHIN LUNG",117,72.71,14.28
11120CS 446100,軟體工程,Software Engineering 	,"黃慶育 HUANG, CHING-YU",107,86.52,6.07
11120CS 471000,資料庫系統概論,Introduction to Database Systems 	,"吳尚鴻 WU, SHAN-HUNG",75,84.93,10.95
11120CS 512000,超大型積體電路系統設計,VLSI System Design 	,"黃稚存 HUANG, CHIH-TSUN",55,85.65,15.93
11120CS 512200,超大型積體電路量產可行性設計,VLSI Design for Manufacturability 	,"麥偉基 MAK WAI KEI",28,81.29,18.71
11120CS 524500,寬頻行動通訊,Broadband Mobile Communications 	,"高榮駿 KAO, JUNG-CHUN",37,85.65,15.81
11120CS 526200,多媒體網路與系統,Multimedia Networking and Systems 	,"徐正炘 HSU, CHENG-HSIN",15,3.55,1.03
11120CS 531200,圖形理論,Graph Theory 	,"蔡明哲 TSAI, MING-JER",26,81.27,17.12
11120CS 533100,排隊理論,Queuing Theory 	,"林華君 LIN, HWA-CHUN",10,84.10,6.36
11120CS 534100,高等賽局理論與應用,Advanced game Theory and its applications 	,"張隆紋 CHANG, LONG-WEN",60,3.80,0.68
11120CS 536300,區塊鏈的技術與應用,Blockchain Technologies and Applications 	,"蔡仁松 TSAY, REN-SONG",8,2.68,1.72
11120CS 537100,計算理論,Theory of Computation 	,"石維寬 SHIH, WEI-KUAN",6,4.05,0.21
11120CS 541200,虛擬化技術與應用,Virtualization technology and its applications 	,"李哲榮 LEE, CHE-RUNG",77,88.84,11.95
11120CS 550000,計算機圖學,Computer Graphics 	,"李潤容 LEE, RUEN-RONE",147,4.15,0.71
11120CS 551100,虛擬實境,Virtual Reality 	,"胡敏君 MIN-CHUN HU",31,89.00,5.46
11120CS 554000,圖形識別,Pattern Recognition 	,"許秋婷 HSU, CHIU-TING",38,79.61,23.21
11120CS 555200,偏鄉智慧醫療專題實作,Practice Project of Medical Intelligent Services In Remote Areas 	,"唐傳義 TANG, CHUAN-YI, 林沿妊 LIN, YEN-JEN, 林文綺 LIN, WEN-CHI",20,3.93,0.47
11120CS 560400,人工智慧與藝術導論,Introduction to Artificial Intelligence and Arts 	,"吳中浩 WU, CHUNG-HAO",77,85.25,8.34
11120CS 561200,演化計算,Evolutionary Computation 	,"丁川康 TING, CHUAN-KANG",24,81.21,10.54
11120CS 570100,資料科學,Data Science 	,"沈之涯 SHEN, CHIH-YA",77,3.81,0.79
11120CS 573100,音樂資訊檢索,Music Information Retrieval 	,"蘇黎 SU, LI",59,3.50,0.79
11120CS 580200,研究方法二,Research Methodology (II) 	,"指導教授 ",179,4.26,0.34
11120CS 591000,書報討論,Seminar 	,"郭柏志 KUO, PO-CHIH, 林瀚仚 LIN, HAN-HSUAN",202,4.14,0.46
11120CS 613200,高等邏輯合成,Advanced Logic Synthesis 	,"黃婷婷 HWANG, TING-TING",18,84.67,3.73
11120CS 631200,平行計算方法設計,Parallel Algorithm Design 	,"王炳豐 WANG, BIING-FENG",14,80.21,9.70
11120CS 725300,網路系統之理論與實作專題,Special Topics in Theory and Implementation of Network Systems 	,"高榮駿 KAO, JUNG-CHUN",8,90.00,0.00
11120CS 742600,資源配置專題,Special Topics on Resource Allocation 	,"林華君 LIN, HWA-CHUN",3,93.00,2.83
11120CS 742800,網際網路平台設計專題,Special Topic on Internet Platform Design 	,"石維寬 SHIH, WEI-KUAN",4,4.30,0.00
11120CS 746100,軟體工程專題,Special Topics in Software Engineering 	,"黃慶育 HUANG, CHING-YU",3,95.00,0.00
11120CS 760300,智慧型機器人專題,Special Topics on Intelligent Robotics 	,"李濬屹 LEE, CHUN-YI",9,4.30,0.00
11120CS 760400,邊緣智慧專題,Special Topics On Edge Intelligence/AI 	,"邱德泉 CHIU, TE-CHUAN",4,93.25,2.05
11120CS 771000,資料庫系統專題一,Special Topics in Data Base Management System(I) 	,"陳宜欣 CHEN, YI-SHIN",7,4.30,0.00
11120CSR 500100,書報討論,Seminar 	,"林崇榮 LIN, CHRONG JUNG",101,86.53,5.72
11120CSR 500200,領導統御,Leadership 	,"李炯霆 LI, JEONG-TYNG, 張寶玉 VIPHAVEE VONGPUMIVITCH",107,3.84,0.30
11120CSR 510200,三維及次世代記憶體,3D and Next Generation Memories 	,"白田理一郎 RIICHIRO SHIROTA",7,88.71,7.19
11120CSR 510300,人工類神經突觸及記憶體運算元件,Artificial Neuromorphic Synapse and Memory Computing Device 	,"謝易叡 YI-JUI HSIEH",18,4.27,0.09
11120CSR 530300,設計自動化二,Design automation (Ⅱ) 	,"李炯霆 LI, JEONG-TYNG",7,4.00,0.23
11120CSR 530400,全流程智慧系統設計基礎一,Essentials of Intelligent System Design Flow Ⅰ 	,"王廷基 WANG, TING-CHI",16,89.94,5.12
11120CSR 530600,運用Synopsys,HAPS進行系統單晶片設計驗證,"FPGA Prototyping Using Synopsys HAPS 	 ",馬席彬,MA,,HSI-PIN
17 4.21,0.14,		,"11120CSR 540200 	製程整合 Process Integration 	, 張守仁 CHANG, SHOU-ZEN",31,86.03,4.94
11120CSR 540400,光學鄰近修正,Optical Proximity Correction 	,"高蔡勝 KAO, TSAI-SHENG",11,91.82,7.71
11120CSR 540500,微影、蝕刻、鍍膜、清洗、製程設備與控制,Litho Process & Control, scanner, track, metrology, Deposition, Etching, Cleaning 	,"洛彼得 PETER LOEWENHARDT, 陳俊光 CHEN, CHUN KUANG",30,4.22,0.25
11120CSR 540600,極紫外光微影原理,Principles of Extreme-Ultraviolet Lithography 	,"嚴濤南 ANTHONY YEN",16,3.47,1.27
11120CSR 540700,奈米世代封裝技術,Packaging for Nanoelectronics 	,"余振華 YU, CHEN-HUA D.",25,4.04,0.33
11120CSR 540800,先進半導體製程測量,Advanced Semiconductor Process Metrology 	,"趙強 QIANG JIMMY ZHAO",17,3.21,1.52
11120DMS 210500,醫學科學實驗,Medical Science Laboratory 	,"彭明德 PERNG, MING-DER, 王群超 WANG, CHUN-CHAO, 邱于芯 CHIU, YU-HSIN",9,89.11,2.81
11120DMS 240200,分子生物學,Molecular Biology 	,"王群超 WANG, CHUN-CHAO, 李政昇 LEE, CHENG-SHENG",84,74.11,14.05
11120DMS 270200,轉譯醫學,Translational Medicine 	,"林愷悌 LIN, KAI-TI, 邱于芯 CHIU, YU-HSIN",47,84.49,6.41
11120DMS 274200,醫用寄生蟲概論,Introduction to Medical Parasitology 	,"黃建銘 HUANG, JIAN-MING",35,91.89,3.50
11120DMS 301100,專題研究,Undergraduate Research 	,"指導教授 ",23,4.08,0.22
11120DMS 301200,學士論文,Bachelor Thesis 	,"指導教授 ",1,92.00,0.00
11120DMS 370100,生物醫學工程,Biomedical Engineering 	,"湯學成 TANG, SHIUE-CHENG",35,80.40,12.71
11120DMS 370400,醫學統計與流行病學,Medical Statistics and Epidemiology 	,"蔡慧如 TSAI, HUI-JU",41,86.80,5.26
11120DMS 370600,醫學微生物與免疫學,Medical Microbiology and Immunology 	,"王慧菁 WANG, HUI-CHING, 張晃猷 CHANG, HWAN-YOU, 李政昇 LEE, CHENG-SHENG",51,77.08,13.83
11120DMS 371400,醫學倫理學,Medical Ethics 	,"陳令儀 CHEN, LINYI, 張菀琤 CHANG, WAN-CHENG",32,3.95,0.27
11120DMS 374400,基因體資料科學,Genomic Data Science 	,"蘇明威 SU, MING-WEI, 林建維 LIN, CHIEN-WEI",21,84.95,2.75
11120DMS 375200,生理量測與音樂健康照護,Medical Measurement in the Application of Music Healthcare 	,"陳令儀 CHEN, LINYI, 蘇郁惠 SU, YU-HUEI",33,84.36,12.43
11120DMS 391200,書報討論,Seminar 	,"徐子勝 HSU, TZU-SHENG",10,92.00,3.77
11120DMS 391201,書報討論,Seminar 	,"周雅菁 YA-CHING CHOU",10,85.00,4.98
11120DMS 391202,書報討論,Seminar 	,"邱于芯 CHIU, YU-HSIN",9,89.22,3.26
11120DMS 391203,書報討論,Seminar 	,"林郁婷 LIN, YU-TING",9,82.67,12.84
11120E 200100,感測器與物聯網,Sensors and IoT 	,"李昇憲 LI, SHENG-SHIAN",3,79.33,8.22
11120E 500100,書報討論,Seminar 	,"胡育誠 HU, YU-CHEN",33,93.24,3.68
11120E 500300,創新創業與營運管理實務,Innovation, Start-Ups and Company Operation 	,"傅建中 FU, CHIEN-CHUNG",17,3.95,0.26
11120ECON100201 經濟學原理二,Principles,of Economics (II) 	,"廖肇寧 LIAO, CHAO-NING",170,80.17,10.96
11120ECON100202 經濟學原理二,Principles,of Economics (II) 	,"李宜 LEE, YI",63,79.87,17.12
11120ECON100203 經濟學原理二,Principles,of Economics (II) 	,"周嗣文 CHOU, SZU-WEN",112,72.04,16.62
11120ECON100204 經濟學原理二,Principles,of Economics (II) 	,"朱筱蕾 CHU, HSIAO-LEI",90,77.54,8.97
11120ECON100205 經濟學原理二,Principles,of Economics (II) 	,"周瑞賢 CHOU, JUI-HSIEN",156,81.19,14.30
11120ECON100206 經濟學原理二,Principles,of Economics (II) 	,"唐震宏 TANG, JENN-HONG",101,79.53,12.02
11120ECON127201 會計學二,Accounting,(II) 	,"黃天偉 HWANG, TIEN-WEI",70,83.33,12.14
11120ECON127202 會計學二,Accounting,(II) 	,"沈瑜峰 SHEN, YU-FENG",92,80.43,9.62
